,fid,GEOID,COUNTYFP,NAMELSAD,median_hh_,median_h_1,CDTFA_COPR,CDTFA_CITY,CDTFA_COUN,CENSUS_PLA,CENSUS_GEO,CENSUS_P_1,GNIS_PLACE,GNIS_ID,acs_2024_tracts_berkeley_oakland_sf_density_city,acs_2024_tracts_berkeley_oakland_sf_density_NAME,acs_2024_tracts_berkeley_oakland_sf_density_year,acs_2024_tracts_berkeley_oakland_sf_density_total_pop,acs_2024_tracts_berkeley_oakland_sf_density_white_nh,acs_2024_tracts_berkeley_oakland_sf_density_black_nh,acs_2024_tracts_berkeley_oakland_sf_density_asian_nh,acs_2024_tracts_berkeley_oakland_sf_density_hispanic,acs_2024_tracts_berkeley_oakland_sf_density_pct_white_nh,acs_2024_tracts_berkeley_oakland_sf_density_pct_black_nh,acs_2024_tracts_berkeley_oakland_sf_density_pct_asian_nh,acs_2024_tracts_berkeley_oakland_sf_density_pct_hispanic,acs_2024_tracts_berkeley_oakland_sf_density_pct_poc,acs_2024_tracts_berkeley_oakland_sf_density_median_income,acs_2024_tracts_berkeley_oakland_sf_density_median_home_value,acs_2024_tracts_berkeley_oakland_sf_density_housing_units_total,acs_2024_tracts_berkeley_oakland_sf_density_owner_occupied,acs_2024_tracts_berkeley_oakland_sf_density_renter_occupied,acs_2024_tracts_berkeley_oakland_sf_density_homeownership_rate,acs_2024_tracts_berkeley_oakland_sf_density_area_sq_miles,acs_2024_tracts_berkeley_oakland_sf_density_pop_density,weight_supply_sum, Accessibility_Index,NAME_x,group_0_17,group_18_34,group_35_49,group_50_up,NAME_y,below_high_school,high_school_grad,some_college_assoc,bachelors_plus
166,1380,6001405901,1,Census Tract 4059.01,51292.0,16184.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4059.01; Alameda County; California,2024.0,4114.0,175.0,658.0,1274.0,1612.0,0.0425376762275158,0.1599416626154594,0.309674282936315,0.3918327661643169,0.9574623237724842,53233.0,729000.0,1165.0,308.0,857.0,0.2643776824034334,0.1747671819842302,23539.88862949807,187949200.0,45685.27,Census Tract 4059.01; Alameda County; California,1169,1053,751,1141,Census Tract 4059.01; Alameda County; California,833,670,782,372
167,883,6001409000,1,Census Tract 4090,70769.0,24912.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4090; Alameda County; California,2024.0,4204.0,187.0,1063.0,318.0,2521.0,0.0444814462416746,0.2528544243577545,0.0756422454804947,0.5996669838249287,0.9555185537583254,75987.0,597000.0,1005.0,582.0,423.0,0.5791044776119403,7.160864912725535,587.079919986913,136124300.0,32379.71,Census Tract 4090; Alameda County; California,1166,974,805,1259,Census Tract 4090; Alameda County; California,959,861,594,355
168,934,6001408100,1,Census Tract 4081,166786.0,35801.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4081; Alameda County; California,2024.0,7745.0,2382.0,2117.0,2123.0,667.0,0.3075532601678502,0.2733376371852808,0.2741123305358295,0.086120077469335,0.6924467398321498,189891.0,1094800.0,3024.0,2733.0,291.0,0.9037698412698412,3.4371857139115023,2253.296925055069,244358300.0,31550.458,Census Tract 4081; Alameda County; California,1550,1376,1860,2959,Census Tract 4081; Alameda County; California,237,384,899,4268
169,973,6001406000,1,Census Tract 4060,56763.0,11845.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4060; Alameda County; California,2024.0,5157.0,741.0,1106.0,2052.0,910.0,0.1436881908086096,0.2144657746751987,0.3979057591623036,0.1764591816947837,0.8563118091913904,60441.0,697100.0,2310.0,257.0,2053.0,0.1112554112554112,1.0179448903680106,5066.089577929533,292658700.0,56749.796,Census Tract 4060; Alameda County; California,750,1238,1069,2100,Census Tract 4060; Alameda County; California,1231,653,1030,1146
170,892,6001401600,1,Census Tract 4016,88304.0,38815.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4016; Alameda County; California,2024.0,2668.0,626.0,822.0,365.0,646.0,0.2346326836581709,0.308095952023988,0.1368065967016491,0.2421289355322338,0.7653673163418291,174414.0,745100.0,999.0,396.0,603.0,0.3963963963963964,0.2443667181220035,10918.017070835169,282413928.27,105852.297,Census Tract 4016; Alameda County; California,537,866,663,602,Census Tract 4016; Alameda County; California,187,221,509,1049
171,1215,6001425104,1,Census Tract 4251.04,119083.0,31345.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4251.04; Alameda County; California,2024.0,4424.0,1489.0,1113.0,792.0,734.0,0.3365732368896926,0.2515822784810126,0.1790235081374321,0.1659132007233273,0.6634267631103075,101341.0,540100.0,2465.0,462.0,2003.0,0.1874239350912779,0.4162945956567367,10627.089676772768,322689656.54,72940.7,Census Tract 4251.04; Alameda County; California,428,1870,617,1509,Census Tract 4251.04; Alameda County; California,168,387,705,2442
172,1309,6001403501,1,Census Tract 4035.01,104167.0,37849.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4035.01; Alameda County; California,2024.0,6063.0,2329.0,1090.0,1528.0,638.0,0.384133267359393,0.1797789873000164,0.252020451921491,0.1052284347682665,0.615866732640607,127997.0,912300.0,3362.0,635.0,2727.0,0.1888756692444973,0.2564736881439062,23639.851884525782,460271100.0,75914.745,Census Tract 4035.01; Alameda County; California,582,2049,1593,1839,Census Tract 4035.01; Alameda County; California,298,504,914,3517
173,1313,6001406500,1,Census Tract 4065,67717.0,9290.0,1017,Oakland,Alameda County,Oakland,653000,City,City of Oakland,2411292,Oakland,Census Tract 4065; Alameda County; California,2024.0,6046.0,603.0,1137.0,1305.0,2704.0,0.0997353622229573,0.1880582203109493,0.21584518690043,0.4472378432021171,0.9002646377770427,75969.0,759200.0,2029.0,858.0,1171.0,0.4228684080827994,0.2879832164917982,20994.279019632348,231042500.0,38214.109,Census Tract 4065; Alameda County; California,1236,1417,1161,2232,Census Tract 4065; Alameda County; California,1020,852,1121,1356
174,1051,6075017903,75,Census Tract 179.03,96000.0,51237.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 179.03; San Francisco County; California,2024.0,2429.0,710.0,429.0,150.0,778.0,0.2923013585837793,0.1766158913132976,0.0617538081515026,0.3202964182791272,0.7076986414162207,93269.0,,616.0,0.0,616.0,0.0,1.1265250131772695,2156.188252890372,153844442.857143,63336.535,Census Tract 179.03; San Francisco County; California,356,879,686,508,Census Tract 179.03; San Francisco County; California,235,342,532,580
175,289,6075980401,75,Census Tract 9804.01,,,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 9804.01; San Francisco County; California,2024.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,0.3329609300952361,0.0,,,Census Tract 9804.01; San Francisco County; California,0,0,0,0,Census Tract 9804.01; San Francisco County; California,0,0,0,0
176,700,6075060400,75,Census Tract 604,99556.0,17325.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 604; San Francisco County; California,2024.0,1935.0,471.0,86.0,662.0,350.0,0.2434108527131783,0.0444444444444444,0.3421188630490956,0.1808785529715762,0.7565891472868217,77045.0,1024000.0,1124.0,342.0,782.0,0.304270462633452,2.1575783057815663,896.838828428552,272429700.0,140790.543,Census Tract 604; San Francisco County; California,340,404,477,714,Census Tract 604; San Francisco County; California,65,266,264,937
177,1253,6075031302,75,Census Tract 313.02,117014.0,18974.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 313.02; San Francisco County; California,2024.0,4890.0,729.0,271.0,2646.0,907.0,0.149079754601227,0.0554192229038854,0.5411042944785276,0.185480572597137,0.850920245398773,138000.0,1068800.0,1716.0,1041.0,675.0,0.6066433566433567,0.2694710602967521,18146.661072305647,230031000.0,47041.104,Census Tract 313.02; San Francisco County; California,696,1245,885,2064,Census Tract 313.02; San Francisco County; California,510,587,707,2040
178,282,6075033203,75,Census Tract 332.03,62813.0,18192.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 332.03; San Francisco County; California,2024.0,2895.0,690.0,158.0,1261.0,632.0,0.238341968911917,0.0545768566493955,0.4355785837651122,0.218307426597582,0.7616580310880829,76923.0,1455900.0,1424.0,178.0,1246.0,0.125,0.1620762442383699,17861.96375418377,156325300.0,53998.377,Census Tract 332.03; San Francisco County; California,531,661,784,919,Census Tract 332.03; San Francisco County; California,147,292,638,1095
179,1252,6075031301,75,Census Tract 313.01,128571.0,58419.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 313.01; San Francisco County; California,2024.0,3697.0,712.0,317.0,2097.0,376.0,0.1925885853394644,0.0857451988098458,0.5672166621585069,0.1017040843927508,0.8074114146605356,147938.0,1365500.0,1522.0,1220.0,302.0,0.8015768725361366,0.1750680151534658,21117.50679733921,177855300.0,48108.006,Census Tract 313.01; San Francisco County; California,474,901,752,1570,Census Tract 313.01; San Francisco County; California,280,463,819,1408
180,283,6075033204,75,Census Tract 332.04,69769.0,53121.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 332.04; San Francisco County; California,2024.0,3816.0,794.0,494.0,1206.0,1171.0,0.2080712788259958,0.1294549266247379,0.3160377358490566,0.3068658280922431,0.7919287211740043,58114.0,,1648.0,0.0,1648.0,0.0,0.1559343607936126,24471.83533237217,177202000.0,46436.583,Census Tract 332.04; San Francisco County; California,553,773,808,1682,Census Tract 332.04; San Francisco County; California,268,302,759,1431
181,1324,6075030900,75,Census Tract 309,178516.0,43841.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 309; San Francisco County; California,2024.0,6548.0,2415.0,35.0,2332.0,691.0,0.3688149053145999,0.005345143555284,0.3561392791692119,0.1055284056200366,0.6311850946854001,235109.0,2000001.0,2274.0,2117.0,157.0,0.9309586631486368,0.7257081571442701,9022.910843068095,373964700.0,57111.286,Census Tract 309; San Francisco County; California,1483,672,1387,3006,Census Tract 309; San Francisco County; California,363,181,1192,3135
182,1326,6075031000,75,Census Tract 310,190000.0,34890.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 310; San Francisco County; California,2024.0,4374.0,1767.0,293.0,1268.0,520.0,0.4039780521262002,0.066986739826246,0.2898948331047096,0.1188843164151806,0.5960219478737998,206130.0,1623300.0,1576.0,1188.0,388.0,0.7538071065989848,0.3157467511801646,13852.874126657924,402584100.0,92040.261,Census Tract 310; San Francisco County; California,767,734,812,2061,Census Tract 310; San Francisco County; California,164,228,882,2107
183,1328,6075033100,75,Census Tract 331,165592.0,29206.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 331; San Francisco County; California,2024.0,3755.0,1015.0,64.0,2279.0,106.0,0.270306258322237,0.0170439414114513,0.6069241011984021,0.0282290279627163,0.7296937416777629,176806.0,1814000.0,1383.0,1226.0,157.0,0.8864786695589298,0.3404066532705742,11030.92423112928,330157800.0,87924.847,Census Tract 331; San Francisco County; California,869,346,763,1777,Census Tract 331; San Francisco County; California,164,108,491,2004
184,1111,6075033001,75,Census Tract 330.01,148239.0,43703.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 330.01; San Francisco County; California,2024.0,3911.0,668.0,3.0,2563.0,441.0,0.1708003068268984,0.000767067246228586,0.6553311173612887,0.1127588851956021,0.8291996931731015,183021.0,1549300.0,1419.0,1246.0,173.0,0.8780831571529246,0.226814358075642,17243.176460176706,257349900.0,65801.56,Census Tract 330.01; San Francisco County; California,600,650,707,1954,Census Tract 330.01; San Francisco County; California,289,504,476,1908
185,718,6075030800,75,Census Tract 308,208750.0,60926.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 308; San Francisco County; California,2024.0,5694.0,2990.0,110.0,1509.0,718.0,0.5251141552511416,0.0193185809624165,0.2650158061116965,0.1260976466455918,0.4748858447488584,186667.0,2000001.0,2010.0,1526.0,484.0,0.7592039800995025,0.4795048042046273,11874.750680433435,351650100.0,61758.008,Census Tract 308; San Francisco County; California,1053,1275,1114,2252,Census Tract 308; San Francisco County; California,138,315,617,3487
186,1112,6075033002,75,Census Tract 330.02,173281.0,49430.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 330.02; San Francisco County; California,2024.0,4015.0,1570.0,24.0,1732.0,341.0,0.3910336239103362,0.0059775840597758,0.4313823163138232,0.084931506849315,0.6089663760896638,181000.0,1524000.0,1448.0,896.0,552.0,0.6187845303867403,0.3593315889429517,11173.523629834366,347728300.0,86607.298,Census Tract 330.02; San Francisco County; California,655,710,850,1800,Census Tract 330.02; San Francisco County; California,320,342,514,1931
187,281,6075032901,75,Census Tract 329.01,154291.0,8694.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 329.01; San Francisco County; California,2024.0,6013.0,975.0,225.0,3769.0,354.0,0.1621486778646266,0.0374189256610676,0.6268085814069516,0.0588724430400798,0.8378513221353734,176000.0,1532000.0,1722.0,1249.0,473.0,0.7253193960511034,0.2594315378681673,23177.59841155305,176559500.0,29362.964,Census Tract 329.01; San Francisco County; California,1478,944,1360,2231,Census Tract 329.01; San Francisco County; California,606,438,1067,2212
188,279,6075032801,75,Census Tract 328.01,136250.0,37429.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 328.01; San Francisco County; California,2024.0,4021.0,745.0,13.0,2783.0,303.0,0.1852772942054215,0.0032330266102959,0.6921163889579707,0.0753543894553593,0.8147227057945785,154257.0,1562100.0,1250.0,749.0,501.0,0.5992,0.2259984292231068,17792.15905978907,281621700.0,70037.727,Census Tract 328.01; San Francisco County; California,615,788,658,1960,Census Tract 328.01; San Francisco County; California,333,645,721,1543
189,713,6075030400,75,Census Tract 304,137418.0,24082.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 304; San Francisco County; California,2024.0,5116.0,1585.0,51.0,2448.0,731.0,0.3098123534010946,0.0099687255668491,0.4784988272087568,0.1428850664581704,0.6901876465989054,137448.0,1839700.0,2105.0,1725.0,380.0,0.8194774346793349,0.3738724585322354,13683.810837750963,412086100.0,80548.495,Census Tract 304; San Francisco County; California,807,492,1038,2779,Census Tract 304; San Francisco County; California,364,354,536,2979
190,280,6075032802,75,Census Tract 328.02,110926.0,30084.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 328.02; San Francisco County; California,2024.0,4268.0,1085.0,103.0,2626.0,124.0,0.2542174320524836,0.0241330834114339,0.6152764761012184,0.0290534208059981,0.7457825679475164,105195.0,1411300.0,1511.0,1030.0,481.0,0.6816677696889477,0.2498201258898903,17084.29208734426,253928800.0,59495.97,Census Tract 328.02; San Francisco County; California,621,817,759,2071,Census Tract 328.02; San Francisco County; California,329,557,777,1818
191,712,6075030302,75,Census Tract 303.02,194625.0,36826.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 303.02; San Francisco County; California,2024.0,3552.0,1307.0,71.0,1650.0,244.0,0.3679617117117117,0.0199887387387387,0.464527027027027,0.0686936936936937,0.6320382882882882,216188.0,1738600.0,1313.0,920.0,393.0,0.7006854531607006,0.2311815312092742,15364.549155030016,324360200.0,91317.624,Census Tract 303.02; San Francisco County; California,550,864,677,1461,Census Tract 303.02; San Francisco County; California,293,213,427,1899
192,1053,6075035102,75,Census Tract 351.02,162721.0,50102.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 351.02; San Francisco County; California,2024.0,3755.0,1123.0,0.0,2319.0,195.0,0.2990679094540612,0.0,0.6175765645805592,0.0519307589880159,0.7009320905459387,167279.0,1272700.0,1259.0,930.0,329.0,0.73868149324861,0.2098108622286756,17897.071486734447,181538900.0,48345.912,Census Tract 351.02; San Francisco County; California,739,594,759,1663,Census Tract 351.02; San Francisco County; California,514,160,570,1609
193,1257,6075032902,75,Census Tract 329.02,107582.0,24753.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 329.02; San Francisco County; California,2024.0,3720.0,654.0,41.0,2568.0,377.0,0.1758064516129032,0.011021505376344,0.6903225806451613,0.1013440860215053,0.8241935483870968,126471.0,1520500.0,1310.0,1113.0,197.0,0.849618320610687,0.1946933322129677,19106.971757670835,193157500.0,51924.059,Census Tract 329.02; San Francisco County; California,524,507,567,2122,Census Tract 329.02; San Francisco County; California,175,730,451,1537
194,711,6075030301,75,Census Tract 303.01,179107.0,19551.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 303.01; San Francisco County; California,2024.0,6160.0,2554.0,115.0,2419.0,778.0,0.4146103896103896,0.0186688311688311,0.3926948051948052,0.1262987012987013,0.5853896103896103,199167.0,1740800.0,2552.0,1463.0,1089.0,0.5732758620689655,0.2910454318150139,21165.080522257584,326236300.0,52960.438,Census Tract 303.01; San Francisco County; California,994,1512,1163,2491,Census Tract 303.01; San Francisco County; California,290,303,479,3861
195,1327,6075032700,75,Census Tract 327,145147.0,53555.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 327; San Francisco County; California,2024.0,6573.0,1677.0,11.0,3469.0,735.0,0.2551346417161114,0.0016735128556214,0.5277650996500837,0.1118210862619808,0.7448653582838887,128244.0,1547100.0,2503.0,1497.0,1006.0,0.5980823012385138,0.3260792876222821,20157.67406733884,257973800.0,39247.497,Census Tract 327; San Francisco County; California,790,1125,1418,3240,Census Tract 327; San Francisco County; California,944,648,1113,2767
196,278,6075032602,75,Census Tract 326.02,154609.0,45771.0,38001,San Francisco,San Francisco County,San Francisco,667000,City,City of San Francisco,2411786,San Francisco,Census Tract 326.02; San Francisco County; California,2024.0,4118.0,1168.0,225.0,1889.0,354.0,0.2836328314715881,0.054638173870811,0.4587178241864983,0.0859640602234094,0.7163671685284119,163796.0,1635000.0,1472.0,768.0,704.0,0.5217391304347826,0.1822426003998325,22596.25351572729,276331000.0,67103.205,Census Tract 326.02; San Francisco County; California,638,978,775,1727,Census Tract 326.02; San Francisco County; California,314,403,619,1904
